"Distance quakes/tectonic_plates","Distance uniform_law/tectonic_plates"
89790.6938385199,221930.161614111
28484.7361748236,2583622.35091272
55270.5661022996,1190695.73336551
63054.3831662564,928478.527961644
44588.3896451094,1226040.7584897
46404.0155821146,458646.969608679
47021.4981167119,1262960.13701338
36711.0503340222,21775.3299642934
3899.16539363983,2330732.35915767
3939.75760356721,405264.225116588
56320.4811167288,547718.396674115
14417.2348964022,557071.964888265
51116.8539803764,336975.438479943
51002.2062082184,179036.777892231
52774.8818358929,546211.983200461
48661.4835348491,1465398.14570291
40225.0661989386,358993.230780193
223508.654081121,3219542.91413416
218539.589791861,528939.233969802
235117.274648979,146022.812791633
142703.459372555,65632.6135500642
25253.2289150852,357615.498083157
107245.183960469,2908245.42620777
145501.1873467,77016.4951911638
15591.5580651801,22608.5717070771
23102.4849256341,86570.508606194
48936.5722083945,670223.151609967
68157.2098001331,378751.775671495
67237.3593923685,354224.359477033
68270.4015116301,2563112.89578127
76305.9699976673,1631497.88323889
204280.97671596,577375.903652926
21232.8804991999,2385147.92645016
41545.1177215712,1179787.50196303
47673.7470423759,1636297.18258388
39943.3262926388,2116249.51082886
57198.244364525,181072.49564403
965242.104460849,124294.874665264
117026.60221685,752123.397748656
100924.869331844,1007265.4924582
114053.494925961,1522947.71151774
253924.1793602,933670.443027352
7311.40169897813,1779303.40550819
572330.402643306,1740052.86825848
78141.0636531124,576679.939914737
83998.5162210705,1246150.33183844
56885.3156910157,2038076.31554894
64431.4061391566,8147.36210539153
263435.071435643,1666224.108178
14482.2066758776,187594.399627271
84222.5437924126,2593701.70438819
86179.0984775575,712232.481895342
29491.7442159753,1275646.01414033
93553.6821300708,1009989.95613596
20516.7961151894,688710.77657354
70743.7291984944,3454355.77631147
85885.2269306327,323953.255684895
21007.7590533104,1795629.24084546
19258.8647705182,973935.114053976
127840.260339274,1154375.59024354
5836.2651041334,510310.346411365
5628.7379935603,1664446.45044894
6000.8079654665,2150244.18902756
62253.3739911451,345766.076288006
7706.23113948105,162074.945963027
334751.227137294,894486.85183083
122869.014051681,848777.946892366
236210.313123604,1658480.19363256
372363.897538355,270358.985874818
144332.703361787,355387.498795435
370127.618600133,116774.248630561
80932.6896081438,41417.0207147478
79626.2578067516,1219535.77049386
22018.7420368364,865111.3871231
75145.4204304961,664384.827659354
79784.2729167123,272061.414239465
16526.4289728541,603118.86821768
91787.6460913392,193597.060889597
342704.821364025,1890020.36782465
270767.589455344,2212242.10022574
20228.8634758766,1965633.19148248
119415.731630827,1130390.81794544
92713.5628822454,213906.278825155
78505.6230889498,888291.622411126
372926.09819332,1328844.60652862
319261.721446267,888373.969179162
12447.6992341656,622066.052189172
160349.125646333,563716.067984236
35385.5856262648,10813.1566508706
112481.692298975,1245726.75670407
28758.852167563,247157.329162351
112911.023862244,738246.279706107
25540.8234353696,1754687.78586527
36563.873559653,78931.8697215024
41424.1626711316,438514.896650562
50399.7151148471,246155.934044222
83049.6548667641,595246.604701711
9870.26261317263,1079075.45997161
10807.8139393553,1344070.27510965
16023.0400453795,529773.945402498
2627.73474933852,835567.321848054
135286.728096862,2656577.45953111
437322.782816928,1488090.80418093
68757.1846719058,1052023.55963361
25479.1220445832,1659811.0138301
17509.3316331392,84901.3797076244
19110.7218341283,1113346.14610046
48597.9448949053,1847689.86791269
131097.872815122,1408520.4712307
15765.9277279905,2030615.19305138
134537.018340266,624346.275763319
75916.1392450692,1516537.37808338
330100.584489622,528555.608613295
186818.342973434,58301.2786274713
552717.983072988,41380.629299505
27035.1094181217,134313.07974668
377866.20078548,2347742.11631679
16606.3728256289,385834.300772103
38495.8600150198,1189168.96906262
44919.7241832782,1589840.36637
71906.072512337,179249.41229164
341741.76583644,79276.6054561805
238181.359872079,208021.011139161
334334.31031198,1834058.04063482
21256.0494373744,467644.495647379
6326.64207958701,2565431.8386102
192255.308029704,625605.60312211
598446.733767812,2363561.21610485
143524.286754475,986580.185375614
51440.2826303725,2595160.93607751
46685.2253319611,702905.878705112
8683.03655845447,383318.717290725
243782.421923907,1408332.2818355
90229.0602247483,181545.581510294
26346.5592538173,482554.780541949
44445.8642191996,1824265.32183301
13201.6723525838,2214533.15381764
93673.8666028122,509818.084406777
62407.0646307238,2783256.5859366
28063.2553479035,1355136.50117296
7360.29818846416,1861858.39345207
138287.585072075,1476201.3182239
49187.0557223128,178390.250801032
127260.283488042,615283.412928923
98738.9267428699,274889.504508805
71374.4323820329,891230.405221386
155506.168117933,3549249.36857222
211351.604894836,550404.360775918
73693.8308756383,1877068.87216768
13205.2388980392,329259.165538876
24323.3733529941,1356420.54011615
68023.4032587832,73078.8196455371
28967.5914203146,1333042.89744503
160134.562193349,1466526.02636758
11104.1638715042,330236.344092786
142720.757591731,2126103.80663703
20238.4856970458,1634109.3470401
322207.862495286,752467.608034501
20522.9741797948,1195756.41706237
282874.533165961,1125856.60381357
283224.707951784,251162.778420218
10570.2515586126,1465679.44851166
126309.281128963,819369.550649996
336072.087496349,2906859.38672573
297820.13762947,1488128.14180496
54408.8579304809,1025982.1569471
73183.5562852966,1978667.98396168
16496.0464531005,1938831.80226274
10521.2731424487,1064411.73869756
29273.8892650863,669234.387916544
82243.4870349893,499855.137449569
37152.2040056938,225753.875479835
62404.1718888993,183064.778403578
553419.046375811,28325.9290794624
531508.558156814,274878.103095676
551984.861040236,212748.576998646
172140.027960835,31252.4840223139
319493.557248881,1766802.93002739
1488848.34931629,192106.509977679
313920.979319031,210329.669287636
78300.5405217452,171881.273976341
66105.6438735081,522664.688442761
649058.478034204,352175.542355312
80998.8987297688,251349.892405935
54766.3626369955,2265386.7176858
147276.461749366,71346.2151443202
101285.91449974,22613.3566321629
73999.5097080797,182314.423747326
28448.9760003415,513708.321611677
14907.8602865816,248068.545502961
26782.6724662751,1619035.61503604
135907.129284018,1147187.57160486
49138.14639752,1225717.43079728
46804.6834373543,1996407.92305389
171792.333970417,35347.1583400272
96600.5094236417,1717352.20085255
13867.6331239052,490740.408190088
257589.243947135,3220910.15745804
128094.540322056,1494623.67364423
98381.8999442249,521574.108707624
27121.8054932349,736253.060292644
79108.6468228703,618593.333881267
28919.0199997807,771331.910249771
69631.2434206339,500292.233423202
63596.9460802962,1472246.9482623
16118.1024492058,41620.878061189
11139.3593972686,573483.504508145
38084.276966009,155488.690740831
2837.90845740742,1412787.63051427
75028.3169224018,1380454.26413153
59277.2076761635,2233503.74025001
77827.3631948269,633815.773340782
85070.0394329844,1790916.65772328
138903.025886513,19814.018756874
22628.7234431301,551054.334661489
100584.797284915,333651.273975954
146914.628303354,2092320.67757391
161041.293117795,892652.597688111
155203.702974566,191651.151265567
36790.3982869597,2545098.30676985
10697.0941076241,231567.041494477
9779.49750069783,310742.406386509
1044960.1052894,1391292.2158692
78869.3094071235,1077213.64121218
26518.311990288,1934931.76140981
14805.9966755075,595844.997602852
118446.293914876,1373337.64343633
38459.3564251598,1502541.48550253
124725.0004066,1520671.29624489
123313.63764105,266536.719017169
132107.183415408,480243.418015217
89368.6566692641,38296.6642068452
1507798.28321656,948630.167165888
181057.263992383,1616854.70280381
54997.8419985771,56385.1639546844
302086.758629192,3213444.73101642
98197.1993670258,643855.935074199
17627.4716415867,1082190.9716565
105599.389164355,2223298.23318857
55642.418535797,75701.7115034603
115133.005097943,2693283.72476534
65560.9074539112,633965.74483689
13841.1630728589,3132138.80388186
31984.9596344705,643694.082625398
58364.9491075832,225766.158685695
68349.9018497944,147413.701055532
496711.628358093,328943.516833986
123631.656134822,659804.902181438
89384.0450988552,189917.799065207
65615.3748536865,42452.9317258744
31428.4093843089,2111736.55020797
124057.251481155,1764632.41115556
12380.6796084016,455259.792307707
119569.722260829,246024.443698843
86568.8225144989,149331.358354442
127032.614344856,1195112.74690396
98834.1070963834,1456239.07967311
17676.8727427515,2512308.45812252
86687.5474760863,228795.224655947
83163.4260187939,2589182.8938758
27946.64053405,1569834.12481483
24204.3642330034,170588.840337841
28879.7270123595,106334.276158927
425671.143348489,1745890.0929909
21712.5282310191,59816.124712849
29415.6671464757,290651.439814519
177154.700740351,116408.430068024
261987.382202867,760175.035354885
59314.1549110194,80258.3344924874
82271.4957921404,324775.857899917
102073.43084692,1720625.64283711
76543.582938391,952798.141864958
31414.9637337943,101699.75715739
37504.6168302898,390939.179944657
19647.3676594299,160285.013391123
179050.454471252,1039563.08176896
271110.977063858,2794242.96754694
98607.3740427847,825138.667481799
68993.5548207128,1948091.54817748
3429.99799516155,219768.678229737
77974.2142624742,260820.307869206
49510.9318773527,1272536.05407436
58262.5631116694,39556.7755217515
53653.5505045896,2690376.19742442
4867.14613594993,84769.607906476
55930.674747525,936574.848619986
45798.7182048458,22728.4617532901
49472.2778787788,2595426.27165825
55276.0371683992,586790.667894327
221285.088798156,2573236.88657005
36124.0522175095,1782398.58651876
38383.6414751922,506578.752478721
227647.735563744,2573924.07399673
103266.927699281,1457218.29620028
58958.5842002318,3153235.45955409
110272.685914117,353963.420301138
43719.8960320279,56121.308760148
37294.485099724,1834516.84994586
41854.0453637847,1613993.8883698
49477.092013387,169626.585719013
248069.13689529,2540983.30899829
32118.1239802657,643546.774887494
60718.5292939289,2993872.1632283
61277.0909597914,362715.214585652
60073.0330525435,351647.754187328
39887.9530138431,2492706.73137403
242382.757243037,2313188.52358279
14985.9910935764,604296.597797679
58335.8061478437,254352.717298503
303668.933992116,1013094.82744449
42756.5061904692,1172398.14943176
34306.0552428578,1154953.09668371
19271.0574355092,2719913.42978483
31036.0199095441,681666.688373021
50410.9616413544,315109.376579921
21228.8568242723,514508.681778196
73291.0144166963,1951376.69135457
37304.093665059,219273.517604813
34012.6865315848,1449013.09281032
215441.915272815,2101931.48113661
117365.063667156,205679.37060704
39588.7234358754,527021.710125699
47180.3942445762,586579.61667784
13124.3206415497,818254.201545508
196310.253495821,1717226.45996901
32839.9866289042,2771012.75769016
153079.290470786,113176.133753298
63480.2318472347,2560627.71640982
79634.8443762734,2579308.44320791
272192.11451043,965369.168716298
352156.253348491,378597.708010731
199814.958079122,734391.42606663
74480.0026906984,101762.60084434
92958.6258622926,227576.751518475
209274.192119634,1787661.39762837
39248.3155702236,404007.851628853
105937.689657107,936667.513679815
128527.460184931,575394.326661567
28450.2142206472,772707.424196595
477074.965581939,239945.694620797
18010.151862126,1364611.59766392
232713.853017689,194308.689126582
152849.996320778,87017.5118363187
115998.252749634,564657.56067722
116416.211951993,1414476.98546064
70788.3582685476,1078997.48565632
107887.277391,1278250.72807663
13299.2926663623,856041.399851363
179708.268153071,2589142.88402408
144326.172569205,546680.315154956
172100.237525893,617516.723455098
176176.582779817,369902.240133077
172583.952576145,879327.24733336
170360.676176381,2812938.02425346
181347.594619075,749642.332302856
154381.508235744,21653.3914082908
179620.536035312,229969.657307928
170272.912577694,285835.416414825
185441.960466727,1626697.67226873
151648.990690857,1586370.44257918
181220.721849249,683110.104151748
191545.331547857,7269.13109135857
186855.631126449,2365317.21716964
97290.2026498319,2766881.18160084
158139.595087414,100575.673131205
175212.813854782,520605.885035306
118862.644288393,245701.79167607
3980.13803111779,213862.430036959
71390.3022160374,468071.218649159
23741.5200144111,2601455.28605115
33138.2149243779,671529.384202384
67055.7230164993,1349689.82170068
232824.404228519,196204.721113469
66061.4894119042,1450501.77865629
60413.3398393543,37600.2809906972
42974.4529064656,2979292.60866581
152362.937776578,555984.29844923
67737.6324906442,2616414.97860458
60173.2751553093,130569.821148912
34598.882055384,287008.472655908
25446.1802166176,1718261.79931122
131696.536355131,864401.629881144
52378.6778059498,496871.572022789
269995.148573825,1890047.72125456
16414.5465293948,1474196.94990122
8259.49651713421,353747.286010712
27561.3590200276,863733.761441689
208899.94285404,429182.754713901
2944.73590708975,1910831.61991827
45565.4177436857,407309.041222888
2413.79097772798,382580.11879291
74141.2805119573,228112.176239215
25775.2374144272,137224.4719795
65975.0734924413,39577.5951539396
65143.9831044406,550472.905305173
24788.5258511787,1376541.65522698
20269.7871434238,397630.594464158
11963.5285600984,2726681.3536085
159860.163064539,1467113.05374174
63970.42709503,990066.526504297
22651.2540216429,1670974.95325051
166482.028326859,157877.569930536
140567.221595252,1638327.02417265
146931.702036211,1691045.72030666
19817.2491429879,1481678.00424401
291894.759768215,628342.835558531
39473.6271240169,1588357.24867225
83575.0905397835,1430586.51871352
22649.1326451507,2205969.64312656
